node,num_cpus,num_gpus,CPU_GEN,GPU_SKU,IB,CPU_FRQ,GPU_GEN,CLASS,CPU_SKU,CPU_MNF,GPU_MEM,GPU_CC,GPU_BRD
sh03-09n67,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n67,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n68,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n68,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n69,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n69,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n70,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n70,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n71,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n71,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n72,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n72,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n01,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n02,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n03,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n04,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n05,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n06,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n07,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n08,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n09,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n10,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n11,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n12,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n13,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n14,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n15,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n16,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n17,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n18,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n19,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n20,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n21,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n22,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n23,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n24,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n25,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n26,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n27,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n28,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n29,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n30,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n31,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n32,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n33,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n34,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n35,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n36,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n37,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n38,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n39,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n40,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n41,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n42,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n43,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n44,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n45,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n46,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n47,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n48,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n49,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n50,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n51,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n52,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n53,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n54,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n55,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n56,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n57,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n58,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n59,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n60,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n61,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n62,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n63,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n64,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n65,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n66,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n67,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n68,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n69,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n70,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n71,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-10n72,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-11n01,64,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-11n02,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-11n03,64,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-11n04,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-11n05,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-11n06,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-11n07,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-11n08,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-11n09,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-11n10,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-11n11,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-11n12,64,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-11n13,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-11n14,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-11n15,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-11n16,64,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-11n17,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-11n18,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-11n19,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-11n20,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-11n21,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-11n22,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-11n23,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-11n24,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-12n20,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-12n21,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-12n22,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-12n23,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-12n24,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-13n03,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-13n04,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-13n05,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-13n06,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-13n07,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-13n08,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-13n09,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-13n10,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-13n11,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-13n12,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-13n13,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-13n14,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-13n15,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-13n16,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-13n17,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-13n18,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-13n19,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-13n20,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-13n21,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-13n22,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-13n23,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-13n24,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-14n01,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-14n02,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-14n03,128,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-14n03,128,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-14n05,128,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-14n05,128,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-14n07,128,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-14n07,128,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-14n09,128,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-14n09,128,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-14n11,128,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-14n11,128,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-14n13,128,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-14n13,128,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-14n15,128,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-14n17,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-14n17,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-14n18,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-14n18,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-14n19,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-14n19,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-14n20,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-14n20,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-14n21,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-14n21,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-14n22,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-14n22,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-14n23,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-14n23,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-14n24,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-14n24,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-15n06,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-15n07,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-15n08,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-15n09,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-15n10,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-15n11,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-15n12,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-15n13,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-15n14,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-15n15,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-15n16,64,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-15n17,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-15n18,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-15n19,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-15n20,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-15n21,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-15n22,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-15n23,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-15n24,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-16n01,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-16n02,64,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-16n03,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-16n04,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-16n05,64,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-16n06,64,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-16n07,64,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-16n08,64,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-16n09,128,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-16n11,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-16n12,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-16n13,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-16n14,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-16n15,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-16n16,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-16n17,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-16n18,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-16n19,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-16n20,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-16n21,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-16n22,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-16n23,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-16n24,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-17n01,128,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-17n01,128,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-17n03,128,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-17n03,128,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-17n05,128,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-17n05,128,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-17n07,128,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-17n07,128,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-17n09,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-17n10,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-17n11,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-17n12,64,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-17n13,64,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-17n16,64,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-17n17,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-17n18,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-17n19,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-17n20,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-17n21,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-17n22,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-17n23,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-17n24,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-18n01,128,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-18n03,128,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-18n05,128,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-18n07,128,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-18n09,128,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-18n11,64,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-18n11,64,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-18n12,64,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-18n13,64,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-18n14,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-18n15,64,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-18n16,64,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-18n16,64,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-18n17,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-18n18,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-18n19,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-18n20,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-18n21,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-18n22,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-18n23,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-18n24,128,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-02n01,64,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-02n05,64,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-02n07,64,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-02n09,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-02n10,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-02n11,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-02n12,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-02n13,256,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-02n14,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-02n15,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-02n16,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-02n17,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-02n18,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-02n19,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-02n20,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-02n21,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-02n22,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-02n23,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-02n24,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-02n25,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-02n26,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-02n27,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-02n28,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-02n29,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-02n30,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-02n31,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-02n32,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-03n01,64,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-03n05,64,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-03n07,64,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-03n09,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-03n10,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
